,BUYER_COUNTY,year/month,DRUG_CODE,BUYER_STATE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,dos_str,quantity
10277,GREENE,200702,9143,GA,127.30165,10200.0,577.5,1917.0
10278,GREENE,200702,9193,GA,148.23178999999988,30640.0,697.5,1917.0
10279,GREENE,200703,9143,GA,100.18337500000001,9500.0,432.5,3321.0
10280,GREENE,200703,9193,GA,147.29341999999997,29560.0,742.5,1510.0
10281,GREENE,200704,9143,GA,122.3715,9800.0,640.0,4762.0
10282,GREENE,200704,9193,GA,165.016505,32550.0,757.5,4768.0
10283,GREENE,200705,9143,GA,192.77807399999998,12700.0,870.35,7068.0
10284,GREENE,200705,9193,GA,356.80762499999975,66410.0,887.5,5106.0
10285,GREENE,200706,9143,GA,100.631375,9300.0,427.5,6197.0
10286,GREENE,200706,9193,GA,179.28920999999997,34980.0,715.0,5044.0
10287,GREENE,200707,9143,GA,148.14530000000002,11700.0,660.0,5044.0
10288,GREENE,200707,9193,GA,184.70713999999992,37320.0,805.0,4931.0
10289,GREENE,200708,9143,GA,151.50775000000002,10900.0,672.5,4931.0
10290,GREENE,200708,9193,GA,175.02074,34720.0,700.0,6123.0
10291,GREENE,200709,9143,GA,78.92272400000002,8800.0,320.35,6123.0
10292,GREENE,200709,9193,GA,184.9492999999999,35500.0,712.5,6014.0
10293,GREENE,200710,9143,GA,129.25162000000003,13700.0,585.7,5741.0
10294,GREENE,200710,9193,GA,218.91223999999988,42420.0,797.5,6097.0
10295,GREENE,200711,9143,GA,155.31762499999996,11500.0,607.5,7429.0
10296,GREENE,200711,9193,GA,246.24644999999995,47500.0,885.0,7378.0
10297,GREENE,200712,9143,GA,106.907375,9000.0,620.0,7795.0
10298,GREENE,200712,9193,GA,242.00785,46300.0,842.5,4567.0
10299,GREENE,200801,9143,GA,197.22924999999995,13700.0,812.5,4762.0
10300,GREENE,200801,9193,GA,233.83534999999998,44500.0,895.0,2200.0
10301,GREENE,200802,9143,GA,132.32290000000003,12200.0,512.5,1869.0
10302,GREENE,200802,9193,GA,243.82444999999998,47500.0,835.0,1869.0
10303,GREENE,200803,9143,GA,162.58402200000003,12100.0,867.85,2323.0
10304,GREENE,200803,9193,GA,241.2514999999999,46500.0,845.0,2414.0
10305,GREENE,200804,9143,GA,196.10937499999997,13900.0,705.0,2726.0
10306,GREENE,200804,9193,GA,250.6355999999999,48200.0,860.0,2617.0
10307,GREENE,200805,9143,GA,108.25237500000003,9100.0,510.0,3015.0
10308,GREENE,200805,9193,GA,237.31679999999992,45400.0,907.5,2685.0
10309,GREENE,200806,9143,GA,182.43775,12300.0,610.0,3628.0
10310,GREENE,200806,9193,GA,232.4736,45100.0,862.5,3289.0
10311,GREENE,200807,9143,GA,116.09675000000003,11100.0,465.0,4228.0
10312,GREENE,200807,9193,GA,288.9271499999997,54500.0,1012.5,1487.0
10313,GREENE,200808,9143,GA,102.87337500000002,10800.0,425.0,1917.0
10314,GREENE,200808,9193,GA,225.5114999999999,43200.0,857.5,1971.0
10315,GREENE,200809,9143,GA,147.92250000000004,12500.0,577.5,1917.0
10316,GREENE,200809,9193,GA,262.74359999999996,50000.0,892.5,1660.0
10317,GREENE,200810,9143,GA,149.04312499999997,13200.0,670.0,2008.0
10318,GREENE,200810,9193,GA,280.6028999999999,52900.0,925.0,2017.0
10319,GREENE,200811,9143,GA,141.37805000000003,11000.0,637.5,2332.0
10320,GREENE,200811,9193,GA,236.5600499999999,44600.0,780.0,1942.0
10321,GREENE,200812,9143,GA,120.116252575,12400.0,547.3355,2787.0
10322,GREENE,200812,9193,GA,309.4804799999997,58760.0,927.5,3140.0
10323,GREENE,200901,9143,GA,115.87262499999999,8800.0,582.5,3140.0
10324,GREENE,200901,9193,GA,240.49514999999982,46800.0,877.5,3014.0
10325,GREENE,200902,9143,GA,145.44237757500005,14000.0,702.3355,2868.0
10326,GREENE,200902,9193,GA,271.37054999999987,51300.0,847.5,549.0
10327,GREENE,200903,9143,GA,156.215125,15300.0,702.5,571.0
10328,GREENE,200903,9193,GA,278.5596749999998,53190.0,1045.0,576.0
10329,GREENE,200904,9143,GA,161.37,13100.0,700.0,624.0
10330,GREENE,200904,9193,GA,256.0387949999998,49130.0,922.5,546.0
10331,GREENE,200905,9143,GA,92.11537500000001,8600.0,425.0,782.0
10332,GREENE,200905,9193,GA,291.4546949999997,54230.0,892.5,1064.0
10333,GREENE,200906,9143,GA,153.03255000000004,15100.0,722.5,1158.0
10334,GREENE,200906,9193,GA,290.2438949999997,55430.0,957.5,1304.0
10335,GREENE,200907,9143,GA,157.54512757500007,15500.0,714.8355,3415.0
10336,GREENE,200907,9193,GA,267.58679999999976,51200.0,997.5,3415.0
10337,GREENE,200908,9143,GA,205.52262500000003,17400.0,785.0,3199.0
10338,GREENE,200908,9193,GA,279.6947999999998,53700.0,930.0,3424.0
10339,GREENE,200909,9143,GA,136.268,12800.0,530.0,3838.0
10340,GREENE,200909,9193,GA,315.86744999999956,61200.0,1045.0,3903.0
10341,GREENE,200910,9143,GA,121.02749999999999,13900.0,457.5,4682.0
10342,GREENE,200910,9193,GA,298.46219999999977,56300.0,912.5,5235.0
10343,GREENE,200911,9143,GA,116.09675000000001,12200.0,497.5,3603.0
10344,GREENE,200911,9193,GA,275.9110499999997,53000.0,917.5,4434.0
10345,GREENE,200912,9143,GA,209.10862500000007,17200.0,1042.5,4540.0
10346,GREENE,200912,9193,GA,321.0133499999996,61200.0,1047.5,6459.0
10347,GREENE,201001,9143,GA,106.90762499999997,11200.0,435.0,8785.0
10348,GREENE,201001,9193,GA,262.59224999999986,49600.0,917.5,808.0
10349,GREENE,201002,9143,GA,196.78175000000002,15000.0,982.5,1478.0
10350,GREENE,201002,9193,GA,249.5761499999999,46900.0,815.0,1478.0
10351,GREENE,201003,9143,GA,212.02225,16800.0,1047.5,1217.0
10352,GREENE,201003,9193,GA,334.78619999999944,64100.0,1122.5,999.0
10353,GREENE,201004,9143,GA,130.44075,12500.0,530.0,1569.0
10354,GREENE,201004,9193,GA,324.9484499999996,60500.0,1057.5,1272.0
10355,GREENE,201005,9143,GA,179.74825000000004,15500.0,700.0,1312.0
10356,GREENE,201005,9193,GA,281.5109999999997,53600.0,1022.5,1246.0
10357,GREENE,201006,9143,GA,169.21437500000005,17100.0,762.5,1246.0
10358,GREENE,201006,9193,GA,407.13149999999945,77600.0,1217.5,1478.0
10359,GREENE,201007,9143,GA,186.6961250000001,14900.0,857.5,1478.0
10360,GREENE,201007,9193,GA,291.04604999999987,54100.0,860.0,982.0
10361,GREENE,201008,9143,GA,213.59112500000012,16100.0,977.5,1488.0
10362,GREENE,201008,9193,GA,309.6318299999998,58060.0,937.5,1156.0
10363,GREENE,201009,9143,GA,75.963627575,7600.0,442.3355,1485.0
10364,GREENE,201009,9193,GA,258.05174999999986,50400.0,807.5,1099.0
10365,GREENE,201010,9143,GA,249.45112500000005,18500.0,1052.5,1408.0
10366,GREENE,201010,9193,GA,344.6239499999997,64300.0,950.0,1328.0
10367,GREENE,201011,9143,GA,172.12800000000004,17000.0,822.5,1085.0
10368,GREENE,201011,9193,GA,335.8456499999996,63500.0,1005.0,1297.0
10369,GREENE,201012,9143,GA,244.29625000000007,19000.0,812.5,1250.0
10370,GREENE,201012,9193,GA,374.12206499999957,71530.0,1070.0,1254.0
10371,GREENE,201101,9143,GA,289.5695000000001,22600.0,1015.0,1233.0
10372,GREENE,201101,9193,GA,336.60239999999976,64800.0,965.0,1328.0
10373,GREENE,201102,9143,GA,134.69912500000007,11500.0,597.5,1265.0
10374,GREENE,201102,9193,GA,336.60239999999953,64800.0,972.5,1217.0
10375,GREENE,201103,9143,GA,161.59412500000008,16500.0,652.5,1180.0
10376,GREENE,201103,9193,GA,408.7812149999994,78130.0,1107.5,1508.0
10377,GREENE,201104,9143,GA,242.9515000000001,19200.0,825.0,1376.0
10378,GREENE,201104,9193,GA,343.2617999999996,64600.0,1027.5,1566.0
10379,GREENE,201105,9143,GA,225.91800000000012,19700.0,870.0,1485.0
10380,GREENE,201105,9193,GA,380.63011499999936,72230.0,1160.0,1190.0
10381,GREENE,201106,9143,GA,251.69237500000008,20900.0,862.5,1362.0
10382,GREENE,201106,9193,GA,374.42476499999964,69430.0,1072.5,1362.0
10383,GREENE,201107,9143,GA,318.25750000000016,24600.0,970.0,1544.0
10384,GREENE,201107,9193,GA,377.4971699999994,70280.0,1192.5,1219.0
10385,GREENE,201108,9143,GA,212.02225000000007,21300.0,677.5,1219.0
10386,GREENE,201108,9193,GA,461.55695999999926,85340.0,1132.5,1219.0
10387,GREENE,201109,9143,GA,210.43862757500006,19200.0,687.3355,1411.0
10388,GREENE,201109,9193,GA,343.41314999999946,64400.0,1075.0,1514.0
10389,GREENE,201110,9143,GA,189.16150000000002,17900.0,717.5,1280.0
10390,GREENE,201110,9193,GA,377.46689999999944,70100.0,1027.5,1280.0
10391,GREENE,201111,9143,GA,345.58600257500007,25900.0,797.3355,1327.0
10392,GREENE,201111,9193,GA,414.3811649999992,78030.0,1155.0,1321.0
10393,GREENE,201112,9143,GA,247.59913530000014,23100.0,812.171,1321.0
10394,GREENE,201112,9193,GA,410.46119999999934,75800.0,1082.5,1268.0
10395,GREENE,201201,9143,GA,188.44488272500004,17100.0,809.671,1828.0
10396,GREENE,201201,9193,GA,430.31831999999946,79880.0,1210.0,1300.0
10397,GREENE,201202,9143,GA,277.01850000000013,21900.0,870.0,1300.0
10398,GREENE,201202,9193,GA,407.3433899999994,74260.0,1030.0,1234.0
10399,GREENE,201203,9143,GA,283.23501030000006,22100.0,947.171,1258.0
10400,GREENE,201203,9193,GA,393.6008099999994,72040.0,1010.0,1868.0
10401,GREENE,201204,9143,GA,245.64100000000008,20000.0,902.5,1868.0
10402,GREENE,201204,9193,GA,406.1325899999996,75140.0,1040.0,1868.0
10403,GREENE,201205,9143,GA,270.2947500000001,23700.0,955.0,1341.0
10404,GREENE,201205,9193,GA,427.68482999999947,78260.0,1037.5,1353.0
10405,GREENE,201206,9143,GA,219.05977500000012,18660.0,870.0,860.0
10406,GREENE,201206,9193,GA,390.42245999999966,72360.0,1022.5,860.0
10407,GREENE,201207,9143,GA,211.5740000000001,19300.0,662.5,988.0
10408,GREENE,201207,9193,GA,410.8244399999994,75740.0,1072.5,1215.0
10409,GREENE,201208,9143,GA,235.77950000000018,20800.0,955.0,1248.0
10410,GREENE,201208,9193,GA,435.84259499999933,80990.0,1165.0,1250.0
10411,GREENE,201209,9143,GA,277.2426250000001,23300.0,1037.5,1269.0
10412,GREENE,201209,9193,GA,401.8191149999995,73830.0,1097.5,1493.0
10413,GREENE,201210,9143,GA,243.84800000000013,19100.0,925.0,1246.0
10414,GREENE,201210,9193,GA,524.5790999999994,95300.0,1295.0,1616.0
10415,GREENE,201211,9143,GA,235.33124999999998,20700.0,860.0,1550.0
10416,GREENE,201211,9193,GA,367.1750999999997,67500.0,1065.0,1820.0
10417,GREENE,201212,9143,GA,220.0907500000001,19600.0,815.0,1691.0
10418,GREENE,201212,9193,GA,423.1594649999995,78730.0,1087.5,1691.0
10419,GWINNETT,200601,9143,GA,3341.1683559999915,288260.0,21271.050000000003,1609.0
10420,GWINNETT,200601,9193,GA,2534.5600400000053,546595.0,13850.0,1766.0
10421,GWINNETT,200602,9143,GA,3108.234198999989,267900.0,19215.35,1278.0
10422,GWINNETT,200602,9193,GA,2784.4671599999965,596595.0,15937.5,836.0
10423,GWINNETT,200603,9143,GA,3737.146245999982,322200.0,22335.999999999996,1031.0
10424,GWINNETT,200603,9193,GA,3176.6922849999883,678870.0,18347.5,1247.0
10425,GWINNETT,200604,9143,GA,3087.142133999991,269800.0,18811.75,1082.0
10426,GWINNETT,200604,9193,GA,3260.3434299999853,698255.0,18195.0,1082.0
10427,GWINNETT,200605,9143,GA,3766.9832309999915,325900.0,22687.4,992.0
10428,GWINNETT,200605,9193,GA,4029.2133649999687,858790.0,20447.5,1395.0
10429,GWINNETT,200606,9143,GA,3835.5421009999855,334700.0,23168.44999999999,1316.0
10430,GWINNETT,200606,9193,GA,3643.3725289999784,775393.0,18540.0,1171.0
10431,GWINNETT,200607,9143,GA,3406.7566621499955,285900.0,20777.235499999995,1162.0
10432,GWINNETT,200607,9193,GA,3429.3628476479894,730440.024,17282.5,1152.0
10433,GWINNETT,200608,9143,GA,4094.1737132999915,339800.0,24142.841999999993,1152.0
10434,GWINNETT,200608,9193,GA,3702.474352160992,797040.0225,18667.5,1066.0
10435,GWINNETT,200609,9143,GA,3413.090827299989,288900.0,20542.492000000002,1302.0
10436,GWINNETT,200609,9193,GA,3493.8540143219943,748545.0449999999,17215.0,1569.0
10437,GWINNETT,200610,9143,GA,3576.341890874986,308700.0,21608.377500000002,1419.0
10438,GWINNETT,200610,9193,GA,3862.512734105991,819715.04275,18572.5,1419.0
10439,GWINNETT,200611,9143,GA,3837.903656299992,325600.0,22369.7565,1139.0
10440,GWINNETT,200611,9193,GA,3720.2588982409934,797650.0625,18572.5,1139.0
10441,GWINNETT,200612,9143,GA,3340.978924299988,302240.0,19608.7065,1543.0
10442,GWINNETT,200612,9193,GA,3704.8285424999917,792315.0,18525.0,1543.0
10443,GWINNETT,200701,9143,GA,3981.071903999987,347156.0,23019.49999999999,1489.0
10444,GWINNETT,200701,9193,GA,3930.7638224999837,840840.0,19922.5,1140.0
10445,GWINNETT,200702,9143,GA,3685.8059622999876,298400.0,20935.691999999995,1482.0
10446,GWINNETT,200702,9193,GA,3558.4949950000023,763442.5,16942.5,1410.0
10447,GWINNETT,200703,9143,GA,4114.5751702999905,342006.0,23558.441999999992,1283.0
10448,GWINNETT,200703,9193,GA,3789.3995062499803,809307.5,18942.5,1283.0
10449,GWINNETT,200704,9143,GA,3833.8475418749854,333480.0,22429.027499999997,1478.0
10450,GWINNETT,200704,9193,GA,3884.513629999994,823970.0,18852.5,1265.0
10451,GWINNETT,200705,9143,GA,4070.1244258749816,350986.0,23256.8275,1511.0
10452,GWINNETT,200705,9193,GA,3995.3536024999885,849915.0,19560.0,1619.0
10453,GWINNETT,200706,9143,GA,3833.291512149987,336940.0,20933.471000000005,1619.0
10454,GWINNETT,200706,9193,GA,4017.2510502499845,856350.5,19732.5,1415.0
10455,GWINNETT,200707,9143,GA,4030.22728072499,351020.0,22981.156499999997,1321.0
10456,GWINNETT,200707,9193,GA,4015.4381474999777,854515.0,20552.5,1484.0
10457,GWINNETT,200708,9143,GA,4145.994349149992,365640.0,23915.270999999993,1622.0
10458,GWINNETT,200708,9193,GA,4261.155758999979,898199.5,22285.0,1460.0
10459,GWINNETT,200709,9143,GA,3603.324076149991,319500.0,20024.871,1691.0
10460,GWINNETT,200709,9193,GA,3810.6185924999795,805805.0,19650.0,1651.0
10461,GWINNETT,200710,9143,GA,4571.878326149993,382852.0,25202.370999999985,1562.0
10462,GWINNETT,200710,9193,GA,4302.557151499974,909233.0,22800.0,1514.0
10463,GWINNETT,200711,9143,GA,4315.79304057499,376400.0,24132.1855,1671.0
10464,GWINNETT,200711,9193,GA,4346.498683499985,912053.25,21992.5,1671.0
10465,GWINNETT,200712,9143,GA,4283.740682999979,350038.0,23710.199999999993,1662.0
10466,GWINNETT,200712,9193,GA,4050.524234249971,853491.5,21442.5,2320.0
10467,GWINNETT,200801,9143,GA,4637.815377574989,391292.0,26043.185499999992,3125.0
10468,GWINNETT,200801,9193,GA,4257.063254999988,890315.0,22485.0,3125.0
10469,GWINNETT,200802,9143,GA,3578.005619574994,310000.0,19178.1855,3497.0
10470,GWINNETT,200802,9193,GA,4170.273197499977,876601.25,21700.0,2607.0
10471,GWINNETT,200803,9143,GA,4281.0114469999935,354000.0,22515.899999999994,3301.0
10472,GWINNETT,200803,9193,GA,4173.966137499975,870316.25,22000.0,2649.0
10473,GWINNETT,200804,9143,GA,4632.1128609999905,368400.0,25696.249999999993,3186.0
10474,GWINNETT,200804,9193,GA,4291.658610999988,901633.0,22082.5,2772.0
10475,GWINNETT,200805,9143,GA,4410.241649149993,356060.0,24592.421000000002,3434.0
10476,GWINNETT,200805,9193,GA,4134.219086999975,861206.0,21510.0,3681.0
10477,GWINNETT,200806,9143,GA,4227.878577574986,341300.0,21972.3355,3624.0
10478,GWINNETT,200806,9193,GA,4247.804234999994,888635.0,21447.5,3624.0
10479,GWINNETT,200807,9143,GA,4614.644025000003,386100.0,24352.5,4513.0
10480,GWINNETT,200807,9193,GA,4289.970344999991,893260.0,21522.5,3797.0
10481,GWINNETT,200808,9143,GA,4308.668649999992,348500.0,22327.5,4135.0
10482,GWINNETT,200808,9193,GA,4319.43818999999,904810.0,21970.0,3819.0
10483,GWINNETT,200809,9143,GA,4659.992252574998,381000.0,24599.8355,4243.0
10484,GWINNETT,200809,9193,GA,4112.5578749999795,853650.0,21012.5,3585.0
10485,GWINNETT,200810,9143,GA,5206.170130150008,414600.0,26819.671000000002,4430.0
10486,GWINNETT,200810,9193,GA,4613.193405000001,961805.0,23160.0,3241.0
10487,GWINNETT,200811,9143,GA,4418.893324999982,354000.0,22922.5,4430.0
10488,GWINNETT,200811,9193,GA,4023.957584999987,835810.0,19485.0,4723.0
10489,GWINNETT,200812,9143,GA,5039.929535299979,420000.0,26799.671000000002,3845.0
10490,GWINNETT,200812,9193,GA,4719.75894000002,995670.0,21465.0,3292.0
10491,GWINNETT,200901,9143,GA,4553.440044999997,351656.0,24585.0,4108.0
10492,GWINNETT,200901,9193,GA,4241.856179999985,881330.0,20967.5,4400.0
10493,GWINNETT,200902,9143,GA,4300.869100000002,342220.0,22605.0,3580.0
10494,GWINNETT,200902,9193,GA,4174.762724999998,870315.0,17990.0,3580.0
10495,GWINNETT,200903,9143,GA,4868.44701529999,408399.0,24999.342000000004,3629.0
10496,GWINNETT,200903,9193,GA,4541.256749999997,943210.0,20230.0,5006.0
10497,GWINNETT,200904,9143,GA,4992.579005149996,415800.0,24972.3355,5042.0
10498,GWINNETT,200904,9193,GA,4251.5274450000115,886040.0,19690.0,4706.0
10499,GWINNETT,200905,9143,GA,5133.031060300014,413000.0,26646.842,3973.0
10500,GWINNETT,200905,9193,GA,4581.455310000011,947835.0,20530.0,4718.0
10501,GWINNETT,200906,9143,GA,4757.352152574993,391200.0,24744.8355,4262.0
10502,GWINNETT,200906,9193,GA,4532.236290000022,942125.0,20320.0,4316.0
10503,GWINNETT,200907,9143,GA,5198.472377725,417472.0,26402.006500000003,4520.0
10504,GWINNETT,200907,9193,GA,4545.176715000018,943120.0,20530.0,4848.0
10505,GWINNETT,200908,9143,GA,4937.115149999997,391300.0,25225.0,5120.0
10506,GWINNETT,200908,9193,GA,4493.278800000004,939155.0,20882.5,4847.0
10507,GWINNETT,200909,9143,GA,5332.492762574991,429901.0,26467.3355,656.0
10508,GWINNETT,200909,9193,GA,4526.454720000011,928320.0,20350.0,843.0
10509,GWINNETT,200910,9143,GA,5390.385549999997,412800.0,26400.0,927.0
10510,GWINNETT,200910,9193,GA,4738.511205000033,980630.0,20220.0,1236.0
10511,GWINNETT,200911,9143,GA,5531.0374349999975,434301.0,27455.0,911.0
10512,GWINNETT,200911,9193,GA,4225.268220000003,878270.0,19310.0,859.0
10513,GWINNETT,200912,9143,GA,6834.976155150004,502600.0,33919.671,1057.0
10514,GWINNETT,200912,9193,GA,4916.756100000023,1013010.0,21595.0,835.0
10515,GWINNETT,201001,9143,GA,5601.899977575006,414300.0,27152.3355,1066.0
10516,GWINNETT,201001,9193,GA,3333.7410449999948,681400.0,15752.5,2934.0
10517,GWINNETT,201002,9143,GA,5848.885727575004,423700.0,29007.3355,3051.0
10518,GWINNETT,201002,9193,GA,4319.801430000009,885440.0,19275.0,3956.0
10519,GWINNETT,201003,9143,GA,6960.20187500001,506600.0,34040.0,3956.0
10520,GWINNETT,201003,9193,GA,4721.49946500002,970800.0,21690.0,3544.0
10521,GWINNETT,201004,9143,GA,6138.021725000011,456400.0,29450.0,3845.0
10522,GWINNETT,201004,9193,GA,4587.342825000021,946940.0,21380.0,4682.0
10523,GWINNETT,201005,9143,GA,6554.233997575005,464034.0,30954.8355,5877.0
10524,GWINNETT,201005,9193,GA,4997.607270000032,1029580.0,21847.5,7068.0
10525,GWINNETT,201006,9143,GA,7106.914100000011,514640.0,34175.0,4838.0
10526,GWINNETT,201006,9193,GA,4787.079420000015,981220.0,21337.5,4838.0
10527,GWINNETT,201007,9143,GA,8713.248052575038,571700.0,32564.8355,5613.0
10528,GWINNETT,201007,9193,GA,4597.0140900000115,946270.0,20947.5,4865.0
10529,GWINNETT,201008,9143,GA,7813.804349999997,538740.0,35110.0,5911.0
10530,GWINNETT,201008,9193,GA,4212.9786,865760.0,20017.5,6260.0
10531,GWINNETT,201009,9143,GA,5348.564407725008,346740.0,22879.5065,6260.0
10532,GWINNETT,201009,9193,GA,4528.316325000016,929260.0,19140.0,7478.0
10533,GWINNETT,201010,9143,GA,7514.343855150018,510140.0,31402.171000000002,7789.0
10534,GWINNETT,201010,9193,GA,4804.1668350000255,984140.0,20012.5,7609.0
10535,GWINNETT,201011,9143,GA,8311.646712875032,568020.0,35814.342000000004,4076.0
10536,GWINNETT,201011,9193,GA,4664.849160000011,962610.0,20262.5,4364.0
10537,GWINNETT,201012,9143,GA,8132.061850000016,562570.0,35017.5,5356.0
10538,GWINNETT,201012,9193,GA,5125.270995000029,1073840.0,22377.5,6459.0
10539,GWINNETT,201101,9143,GA,6989.458435300021,493030.0,27982.006500000003,4325.0
10540,GWINNETT,201101,9193,GA,4941.4412850000235,1008400.0,20617.5,6833.0
10541,GWINNETT,201102,9143,GA,7577.800725000012,510560.0,30350.0,7353.0
10542,GWINNETT,201102,9193,GA,4549.581000000029,940455.0,20672.5,8164.0
10543,GWINNETT,201103,9143,GA,8769.264555150048,614550.0,33844.671,7976.0
10544,GWINNETT,201103,9193,GA,5299.853220000041,1088030.0,23720.0,7976.0
10545,GWINNETT,201104,9143,GA,8353.34812757503,559720.0,31929.8355,8189.0
10546,GWINNETT,201104,9193,GA,4827.293115000028,994435.0,22337.5,766.0
10547,GWINNETT,201105,9143,GA,8358.54782757504,561060.0,31497.3355,766.0
10548,GWINNETT,201105,9193,GA,5258.580075000036,1081290.0,24002.5,817.0
10549,GWINNETT,201106,9143,GA,9324.691130150051,634390.0,35129.8355,1028.0
10550,GWINNETT,201106,9193,GA,5157.4026000000395,1057290.0,23730.0,807.0
10551,GWINNETT,201107,9143,GA,8007.53800000001,551000.0,30097.5,749.0
10552,GWINNETT,201107,9193,GA,4812.067305000022,989800.0,21987.5,704.0
10553,GWINNETT,201108,9143,GA,9060.387600000042,632470.0,36757.5,844.0
10554,GWINNETT,201108,9193,GA,5291.8316700000305,1086090.0,24437.5,859.0
10555,GWINNETT,201109,9143,GA,8699.603322575038,591434.0,33109.8355,907.0
10556,GWINNETT,201109,9193,GA,4770.794160000023,984195.0,22737.5,1089.0
10557,GWINNETT,201110,9143,GA,8249.91892257503,561644.0,32079.8355,1063.0
10558,GWINNETT,201110,9193,GA,4904.436210000024,1005980.0,22952.5,943.0
10559,GWINNETT,201111,9143,GA,8685.815152575053,594900.0,33892.3355,1072.0
10560,GWINNETT,201111,9193,GA,5218.585837500037,1084025.0,23660.0,1059.0
10561,GWINNETT,201112,9143,GA,8867.491460300045,616100.0,34777.0065,1172.0
10562,GWINNETT,201112,9193,GA,5243.868855000052,1077320.0,24332.5,1054.0
10563,GWINNETT,201201,9143,GA,8194.414007725014,560370.0,33029.671,1240.0
10564,GWINNETT,201201,9193,GA,4791.816675000027,991040.0,22590.0,1217.0
10565,GWINNETT,201202,9143,GA,8440.951507725014,580500.0,32052.171000000002,1217.0
10566,GWINNETT,201202,9193,GA,4767.328245000038,977915.0,22507.5,1244.0
10567,GWINNETT,201203,9143,GA,8560.21608530003,586000.0,34257.0065,1282.0
10568,GWINNETT,201203,9193,GA,4950.037965000031,1018680.0,23012.5,1370.0
10569,GWINNETT,201204,9143,GA,7921.699290450016,548760.0,31854.506500000003,1370.0
10570,GWINNETT,201204,9193,GA,4890.648225000033,1008820.0,21710.0,1270.0
10571,GWINNETT,201205,9143,GA,8435.333052575017,593240.0,35662.3355,1353.0
10572,GWINNETT,201205,9193,GA,4861.906860000034,995720.0,23782.5,1293.0
10573,GWINNETT,201206,9143,GA,7869.028750000019,556140.0,32955.0,1257.0
10574,GWINNETT,201206,9193,GA,5012.348760000042,1039070.0,22372.5,1257.0
10575,GWINNETT,201207,9143,GA,7960.890505150021,566900.0,32447.3355,1168.0
10576,GWINNETT,201207,9193,GA,5249.014755000041,1076210.0,23500.0,1299.0
10577,GWINNETT,201208,9143,GA,8304.69825515003,586400.0,35467.171,1404.0
10578,GWINNETT,201208,9193,GA,5422.401315000036,1115310.0,24957.5,1404.0
10579,GWINNETT,201209,9143,GA,7423.215212875021,533560.0,29617.0065,1293.0
10580,GWINNETT,201209,9193,GA,4511.834310000024,932510.0,21030.0,1342.0
10581,GWINNETT,201210,9143,GA,8363.83717757503,603140.0,33569.8355,1472.0
10582,GWINNETT,201210,9193,GA,4878.479685000049,998620.0,22985.0,1595.0
10583,GWINNETT,201211,9143,GA,8020.074252575026,575500.0,32787.3355,1417.0
10584,GWINNETT,201211,9193,GA,4870.942455000034,994865.0,22852.5,1315.0
10585,GWINNETT,201212,9143,GA,7661.086157725028,562360.0,30659.506500000003,1315.0
10586,GWINNETT,201212,9193,GA,5373.6514800000605,1102940.0,24662.5,1336.0
10587,HABERSHAM,200601,9143,GA,287.46177500000033,23400.0,2085.0,1953.0
10588,HABERSHAM,200601,9193,GA,290.2869,60550.0,1457.5,1366.0
10589,HABERSHAM,200602,9143,GA,305.43670000000014,23500.0,1857.5,1366.0
10590,HABERSHAM,200602,9193,GA,343.86559999999963,70850.0,1582.5,1437.0
10591,HABERSHAM,200603,9143,GA,347.52762499999994,26700.0,2097.5,1541.0
10592,HABERSHAM,200603,9193,GA,360.3022099999997,76830.0,1747.5,1844.0
10593,HABERSHAM,200604,9143,GA,357.0305750000002,24300.0,2215.0,1297.0
10594,HABERSHAM,200604,9193,GA,340.6880499999996,69800.0,1825.0,1297.0
10595,HABERSHAM,200605,9143,GA,357.67509800000016,26900.0,2432.85,1569.0
10596,HABERSHAM,200605,9193,GA,714.6738999999999,153400.0,2000.0,1986.0
10597,HABERSHAM,200606,9143,GA,394.1460250000002,28300.0,2585.0,1409.0
10598,HABERSHAM,200606,9193,GA,418.02789999999885,83700.0,1732.5,1584.0
10599,HABERSHAM,200607,9143,GA,325.41475257500014,24700.0,2174.8355,1714.0
10600,HABERSHAM,200607,9193,GA,344.1694999999995,72100.0,1557.5,2372.0
10601,HABERSHAM,200608,9143,GA,440.1366250000004,28800.0,2787.5,2074.0
10602,HABERSHAM,200608,9193,GA,353.25089999999926,73450.0,1815.0,2026.0
10603,HABERSHAM,200609,9143,GA,407.89384900000033,28800.0,2785.35,2073.0
10604,HABERSHAM,200609,9193,GA,384.8830499999992,81400.0,1797.5,1086.0
10605,HABERSHAM,200610,9143,GA,411.0001250000003,29700.0,2610.0,2199.0
10606,HABERSHAM,200610,9193,GA,754.3284,159900.0,1822.5,2199.0
10607,HABERSHAM,200611,9143,GA,466.92692757500004,30200.0,2807.3355,2075.0
10608,HABERSHAM,200611,9193,GA,495.36854999999923,103200.0,1792.5,2350.0
10609,HABERSHAM,200612,9143,GA,455.21722715000016,32900.0,2992.871,2350.0
10610,HABERSHAM,200612,9193,GA,313.7485499999998,65850.0,1637.5,2127.0
10611,HABERSHAM,200701,9143,GA,421.1169240000004,28700.0,2520.35,990.0
10612,HABERSHAM,200701,9193,GA,334.01431499999967,71330.0,1892.5,990.0
10613,HABERSHAM,200702,9143,GA,536.586174,31100.0,2552.85,2358.0
